ExperimentID,ParticipantID,Activity,Activity_Sub_Type,Surface,Hand,Toilet_type,Sex,ID,SurfaceCategories
KYDPI7685X,SCGN18,Defecation,NA,Phone,Right,Gender neutral,Female,2 SCGN18,Personal
KYDPI7685X,SCGN18,Defecation,NA,Clothing,Both,Gender neutral,Female,2 SCGN18,Personal
KYDPI7685X,SCGN18,Defecation,NA,Bag,Right,Gender neutral,Female,2 SCGN18,Personal
KYDPI7685X,SCGN18,Defecation,NA,Bag,Left,Gender neutral,Female,2 SCGN18,Personal
KYDPI7685X,SCGN18,Defecation,NA,Bag,Right,Gender neutral,Female,2 SCGN18,Personal
KYDPI7685X,SCGN18,Defecation,NA,Cubicle door handle inside,Left,Gender neutral,Female,2 SCGN18,CubicleOUT
KYDPI7685X,SCGN18,Defecation,NA,Door handle inside,Left,Gender neutral,Female,2 SCGN18,Exit
GMKOU9857N,SCGN18,MHM,Sanitary pad,Door handle outside,Both,Gender neutral,Female,3 SCGN18,Entry
GMKOU9857N,SCGN18,MHM,Sanitary pad,Cubicle door handle outside,Right,Gender neutral,Female,3 SCGN18,CubicleIN
GMKOU9857N,SCGN18,MHM,Sanitary pad,Cubicle door handle inside,Left,Gender neutral,Female,3 SCGN18,CubicleOUT
GMKOU9857N,SCGN18,MHM,Sanitary pad,Cubicle door handle inside,Right,Gender neutral,Female,3 SCGN18,CubicleOUT
GMKOU9857N,SCGN18,MHM,Sanitary pad,Door lock,Right,Gender neutral,Female,3 SCGN18,Door
GMKOU9857N,SCGN18,MHM,Sanitary pad,Bag,Right,Gender neutral,Female,3 SCGN18,Personal
GMKOU9857N,SCGN18,MHM,Sanitary pad,Bag,Left,Gender neutral,Female,3 SCGN18,Personal
GMKOU9857N,SCGN18,MHM,Sanitary pad,Bag,Right,Gender neutral,Female,3 SCGN18,Personal
GMKOU9857N,SCGN18,MHM,Sanitary pad,Menstrual product,Right,Gender neutral,Female,3 SCGN18,MHM
GMKOU9857N,SCGN18,MHM,Sanitary pad,Bag,Left,Gender neutral,Female,3 SCGN18,Personal
GMKOU9857N,SCGN18,MHM,Sanitary pad,Phone,Right,Gender neutral,Female,3 SCGN18,Personal
GMKOU9857N,SCGN18,MHM,Sanitary pad,Clothing,Left,Gender neutral,Female,3 SCGN18,Personal
GMKOU9857N,SCGN18,MHM,Sanitary pad,Clothing,Both,Gender neutral,Female,3 SCGN18,Personal
GMKOU9857N,SCGN18,MHM,Sanitary pad,Menstrual product,Both,Gender neutral,Female,3 SCGN18,MHM
GMKOU9857N,SCGN18,MHM,Sanitary pad,Clothing,Left,Gender neutral,Female,3 SCGN18,Personal
GMKOU9857N,SCGN18,MHM,Sanitary pad,Skin,Right,Gender neutral,Female,3 SCGN18,Personal
GMKOU9857N,SCGN18,MHM,Sanitary pad,Toilet paper,Both,Gender neutral,Female,3 SCGN18,Cubicle
GMKOU9857N,SCGN18,MHM,Sanitary pad,Menstrual product,Left,Gender neutral,Female,3 SCGN18,MHM
GMKOU9857N,SCGN18,MHM,Sanitary pad,Toilet paper,Both,Gender neutral,Female,3 SCGN18,Cubicle
GMKOU9857N,SCGN18,MHM,Sanitary pad,Menstrual product,Both,Gender neutral,Female,3 SCGN18,MHM
GMKOU9857N,SCGN18,MHM,Sanitary pad,Toilet paper,Both,Gender neutral,Female,3 SCGN18,Cubicle
GMKOU9857N,SCGN18,MHM,Sanitary pad,Menstrual product,Both,Gender neutral,Female,3 SCGN18,MHM
GMKOU9857N,SCGN18,MHM,Sanitary pad,Menstrual product,Left,Gender neutral,Female,3 SCGN18,MHM
GMKOU9857N,SCGN18,MHM,Sanitary pad,Bin outside the cubicle,Left,Gender neutral,Female,3 SCGN18,Hygiene
GMKOU9857N,SCGN18,MHM,Sanitary pad,Toilet paper,Both,Gender neutral,Female,3 SCGN18,Cubicle
GMKOU9857N,SCGN18,MHM,Sanitary pad,Skin,Right,Gender neutral,Female,3 SCGN18,Personal
GMKOU9857N,SCGN18,MHM,Sanitary pad,Clothing,Left,Gender neutral,Female,3 SCGN18,Personal
GMKOU9857N,SCGN18,MHM,Sanitary pad,Clothing,Both,Gender neutral,Female,3 SCGN18,Personal
GMKOU9857N,SCGN18,MHM,Sanitary pad,Soap dispenser,Right,Gender neutral,Female,3 SCGN18,Hygiene
GMKOU9857N,SCGN18,MHM,Sanitary pad,Tap,Right,Gender neutral,Female,3 SCGN18,Hygiene
GMKOU9857N,SCGN18,MHM,Sanitary pad,Tap,Right,Gender neutral,Female,3 SCGN18,Hygiene
GMKOU9857N,SCGN18,MHM,Sanitary pad,Phone,Right,Gender neutral,Female,3 SCGN18,Personal
GMKOU9857N,SCGN18,MHM,Sanitary pad,Clothing,Both,Gender neutral,Female,3 SCGN18,Personal
GMKOU9857N,SCGN18,MHM,Sanitary pad,Bag,Right,Gender neutral,Female,3 SCGN18,Personal
GMKOU9857N,SCGN18,MHM,Sanitary pad,Bag,Left,Gender neutral,Female,3 SCGN18,Personal
GMKOU9857N,SCGN18,MHM,Sanitary pad,Bag,Right,Gender neutral,Female,3 SCGN18,Personal
GMKOU9857N,SCGN18,MHM,Sanitary pad,Cubicle door handle inside,Left,Gender neutral,Female,3 SCGN18,CubicleOUT
GMKOU9857N,SCGN18,MHM,Sanitary pad,Door handle inside,Left,Gender neutral,Female,3 SCGN18,Exit
JLKTZ7475M,SCGN19,Urination,NA,Door handle outside,Left,Gender neutral,Female,17 SCGN19,Entry
JLKTZ7475M,SCGN19,Urination,NA,Cubicle door handle outside,Right,Gender neutral,Female,17 SCGN19,CubicleIN
JLKTZ7475M,SCGN19,Urination,NA,Cubicle door handle inside,Left,Gender neutral,Female,17 SCGN19,CubicleOUT
JLKTZ7475M,SCGN19,Urination,NA,Door lock,Left,Gender neutral,Female,17 SCGN19,Door
JLKTZ7475M,SCGN19,Urination,NA,Bottle,Both,Gender neutral,Female,17 SCGN19,Personal
JLKTZ7475M,SCGN19,Urination,NA,Tap,Right,Gender neutral,Female,17 SCGN19,Hygiene
JLKTZ7475M,SCGN19,Urination,NA,Bottle,Right,Gender neutral,Female,17 SCGN19,Personal
JLKTZ7475M,SCGN19,Urination,NA,Tap,Left,Gender neutral,Female,17 SCGN19,Hygiene
JLKTZ7475M,SCGN19,Urination,NA,Bottle,Both,Gender neutral,Female,17 SCGN19,Personal
JLKTZ7475M,SCGN19,Urination,NA,Bottle,Right,Gender neutral,Female,17 SCGN19,Personal
JLKTZ7475M,SCGN19,Urination,NA,Clothing,Right,Gender neutral,Female,17 SCGN19,Personal
JLKTZ7475M,SCGN19,Urination,NA,Clothing,Both,Gender neutral,Female,17 SCGN19,Personal
JLKTZ7475M,SCGN19,Urination,NA,Bottle,Right,Gender neutral,Female,17 SCGN19,Personal
JLKTZ7475M,SCGN19,Urination,NA,Bottle,Left,Gender neutral,Female,17 SCGN19,Personal
JLKTZ7475M,SCGN19,Urination,NA,Bottle,Right,Gender neutral,Female,17 SCGN19,Personal
JLKTZ7475M,SCGN19,Urination,NA,Toilet paper,Both,Gender neutral,Female,17 SCGN19,Cubicle
JLKTZ7475M,SCGN19,Urination,NA,Skin,Right,Gender neutral,Female,17 SCGN19,Personal
JLKTZ7475M,SCGN19,Urination,NA,Clothing,Both,Gender neutral,Female,17 SCGN19,Personal
JLKTZ7475M,SCGN19,Urination,NA,Flush button,Right,Gender neutral,Female,17 SCGN19,Cubicle
JLKTZ7475M,SCGN19,Urination,NA,Tap,Right,Gender neutral,Female,17 SCGN19,Hygiene
JLKTZ7475M,SCGN19,Urination,NA,Door lock,Left,Gender neutral,Female,17 SCGN19,Door
JLKTZ7475M,SCGN19,Urination,NA,Door handle inside,Left,Gender neutral,Female,17 SCGN19,Exit
JLKTZ7475M,SCGN19,Urination,NA,Door handle outside,Left,Gender neutral,Female,17 SCGN19,Entry
DYNJO1349O,SCGN19,Defecation,NA,Cubicle door handle outside,Right,Gender neutral,Female,18 SCGN19,CubicleIN
DYNJO1349O,SCGN19,Defecation,NA,Cubicle door handle inside,Left,Gender neutral,Female,18 SCGN19,CubicleOUT
DYNJO1349O,SCGN19,Defecation,NA,Door lock,Left,Gender neutral,Female,18 SCGN19,Door
DYNJO1349O,SCGN19,Defecation,NA,Bottle,Both,Gender neutral,Female,18 SCGN19,Personal
DYNJO1349O,SCGN19,Defecation,NA,Tap,Left,Gender neutral,Female,18 SCGN19,Hygiene
DYNJO1349O,SCGN19,Defecation,NA,Tap,Left,Gender neutral,Female,18 SCGN19,Hygiene
DYNJO1349O,SCGN19,Defecation,NA,Bottle,Right,Gender neutral,Female,18 SCGN19,Personal
DYNJO1349O,SCGN19,Defecation,NA,Bottle,Both,Gender neutral,Female,18 SCGN19,Personal
DYNJO1349O,SCGN19,Defecation,NA,Clothing,Both,Gender neutral,Female,18 SCGN19,Personal
DYNJO1349O,SCGN19,Defecation,NA,Bottle,Right,Gender neutral,Female,18 SCGN19,Personal
DYNJO1349O,SCGN19,Defecation,NA,Toilet paper,Both,Gender neutral,Female,18 SCGN19,Cubicle
DYNJO1349O,SCGN19,Defecation,NA,Clothing,Both,Gender neutral,Female,18 SCGN19,Personal
DYNJO1349O,SCGN19,Defecation,NA,Flush button,Right,Gender neutral,Female,18 SCGN19,Cubicle
DYNJO1349O,SCGN19,Defecation,NA,Tap,Right,Gender neutral,Female,18 SCGN19,Hygiene
DYNJO1349O,SCGN19,Defecation,NA,Tap,Right,Gender neutral,Female,18 SCGN19,Hygiene
DYNJO1349O,SCGN19,Defecation,NA,Soap dispenser,Right,Gender neutral,Female,18 SCGN19,Hygiene
DYNJO1349O,SCGN19,Defecation,NA,Tap,Right,Gender neutral,Female,18 SCGN19,Hygiene
DYNJO1349O,SCGN19,Defecation,NA,Bottle,Both,Gender neutral,Female,18 SCGN19,Personal
DYNJO1349O,SCGN19,Defecation,NA,Tap,Right,Gender neutral,Female,18 SCGN19,Hygiene
DYNJO1349O,SCGN19,Defecation,NA,Tap,Right,Gender neutral,Female,18 SCGN19,Hygiene
DYNJO1349O,SCGN19,Defecation,NA,Soap dispenser,Right,Gender neutral,Female,18 SCGN19,Hygiene
DYNJO1349O,SCGN19,Defecation,NA,Tap,Right,Gender neutral,Female,18 SCGN19,Hygiene
DYNJO1349O,SCGN19,Defecation,NA,Tap,Right,Gender neutral,Female,18 SCGN19,Hygiene
DYNJO1349O,SCGN19,Defecation,NA,Tap,Right,Gender neutral,Female,18 SCGN19,Hygiene
DYNJO1349O,SCGN19,Defecation,NA,Toilet paper,Right,Gender neutral,Female,18 SCGN19,Cubicle
DYNJO1349O,SCGN19,Defecation,NA,Door lock,Left,Gender neutral,Female,18 SCGN19,Door
DYNJO1349O,SCGN19,Defecation,NA,Cubicle door handle inside,Left,Gender neutral,Female,18 SCGN19,CubicleOUT
DYNJO1349O,SCGN19,Defecation,NA,Cubicle door handle outside,Right,Gender neutral,Female,18 SCGN19,CubicleIN
XTJFP8510X,SCGN19,MHM,Sanitary pad,Cubicle door handle outside,Right,Gender neutral,Female,19 SCGN19,CubicleIN
XTJFP8510X,SCGN19,MHM,Sanitary pad,Cubicle door handle inside,Left,Gender neutral,Female,19 SCGN19,CubicleOUT
XTJFP8510X,SCGN19,MHM,Sanitary pad,Door lock,Left,Gender neutral,Female,19 SCGN19,Door
XTJFP8510X,SCGN19,MHM,Sanitary pad,Tap,Right,Gender neutral,Female,19 SCGN19,Hygiene
XTJFP8510X,SCGN19,MHM,Sanitary pad,Tap,Right,Gender neutral,Female,19 SCGN19,Hygiene
XTJFP8510X,SCGN19,MHM,Sanitary pad,Tap,Right,Gender neutral,Female,19 SCGN19,Hygiene
XTJFP8510X,SCGN19,MHM,Sanitary pad,Clothing,Both,Gender neutral,Female,19 SCGN19,Personal
XTJFP8510X,SCGN19,MHM,Sanitary pad,Menstrual product,Right,Gender neutral,Female,19 SCGN19,MHM
XTJFP8510X,SCGN19,MHM,Sanitary pad,Skin,Both,Gender neutral,Female,19 SCGN19,Personal
XTJFP8510X,SCGN19,MHM,Sanitary pad,Clothing,Left,Gender neutral,Female,19 SCGN19,Personal
XTJFP8510X,SCGN19,MHM,Sanitary pad,Menstrual product,Right,Gender neutral,Female,19 SCGN19,MHM
XTJFP8510X,SCGN19,MHM,Sanitary pad,Clothing,Both,Gender neutral,Female,19 SCGN19,Personal
XTJFP8510X,SCGN19,MHM,Sanitary pad,Bottle,Right,Gender neutral,Female,19 SCGN19,Personal
XTJFP8510X,SCGN19,MHM,Sanitary pad,Skin,Right,Gender neutral,Female,19 SCGN19,Personal
XTJFP8510X,SCGN19,MHM,Sanitary pad,Bottle,Right,Gender neutral,Female,19 SCGN19,Personal
XTJFP8510X,SCGN19,MHM,Sanitary pad,Skin,Right,Gender neutral,Female,19 SCGN19,Personal
XTJFP8510X,SCGN19,MHM,Sanitary pad,Clothing,Left,Gender neutral,Female,19 SCGN19,Personal
XTJFP8510X,SCGN19,MHM,Sanitary pad,Bottle,Right,Gender neutral,Female,19 SCGN19,Personal
XTJFP8510X,SCGN19,MHM,Sanitary pad,Toilet paper,Both,Gender neutral,Female,19 SCGN19,Cubicle
XTJFP8510X,SCGN19,MHM,Sanitary pad,Skin,Right,Gender neutral,Female,19 SCGN19,Personal
XTJFP8510X,SCGN19,MHM,Sanitary pad,Flush button,Right,Gender neutral,Female,19 SCGN19,Cubicle
XTJFP8510X,SCGN19,MHM,Sanitary pad,Tap,Right,Gender neutral,Female,19 SCGN19,Hygiene
XTJFP8510X,SCGN19,MHM,Sanitary pad,Tap,Right,Gender neutral,Female,19 SCGN19,Hygiene
XTJFP8510X,SCGN19,MHM,Sanitary pad,Soap dispenser,Right,Gender neutral,Female,19 SCGN19,Hygiene
XTJFP8510X,SCGN19,MHM,Sanitary pad,Tap,Right,Gender neutral,Female,19 SCGN19,Hygiene
XTJFP8510X,SCGN19,MHM,Sanitary pad,Tap,Right,Gender neutral,Female,19 SCGN19,Hygiene
XTJFP8510X,SCGN19,MHM,Sanitary pad,Bottle,Right,Gender neutral,Female,19 SCGN19,Personal
XTJFP8510X,SCGN19,MHM,Sanitary pad,Bottle,Both,Gender neutral,Female,19 SCGN19,Personal
XTJFP8510X,SCGN19,MHM,Sanitary pad,Tap,Right,Gender neutral,Female,19 SCGN19,Hygiene
XTJFP8510X,SCGN19,MHM,Sanitary pad,Soap dispenser,Right,Gender neutral,Female,19 SCGN19,Hygiene
XTJFP8510X,SCGN19,MHM,Sanitary pad,Tap,Right,Gender neutral,Female,19 SCGN19,Hygiene
XTJFP8510X,SCGN19,MHM,Sanitary pad,Tap,Right,Gender neutral,Female,19 SCGN19,Hygiene
XTJFP8510X,SCGN19,MHM,Sanitary pad,Toilet paper,Right,Gender neutral,Female,19 SCGN19,Cubicle
XTJFP8510X,SCGN19,MHM,Sanitary pad,Door lock,Left,Gender neutral,Female,19 SCGN19,Door
XTJFP8510X,SCGN19,MHM,Sanitary pad,Cubicle door handle inside,Right,Gender neutral,Female,19 SCGN19,CubicleOUT
XTJFP8510X,SCGN19,MHM,Sanitary pad,Door handle inside,Left,Gender neutral,Female,19 SCGN19,Exit
QPQGY6516P,SCGN34,Urination,NA,Door handle outside,Both,Gender neutral,Female,22 SCGN34,Entry
QPQGY6516P,SCGN34,Urination,NA,Cubicle door handle outside,Right,Gender neutral,Female,22 SCGN34,CubicleIN
QPQGY6516P,SCGN34,Urination,NA,Cubicle door handle inside,Right,Gender neutral,Female,22 SCGN34,CubicleOUT
QPQGY6516P,SCGN34,Urination,NA,Door lock,Right,Gender neutral,Female,22 SCGN34,Door
QPQGY6516P,SCGN34,Urination,NA,Bag,Right,Gender neutral,Female,22 SCGN34,Personal
QPQGY6516P,SCGN34,Urination,NA,Bag,Left,Gender neutral,Female,22 SCGN34,Personal
QPQGY6516P,SCGN34,Urination,NA,Clothing,Both,Gender neutral,Female,22 SCGN34,Personal
QPQGY6516P,SCGN34,Urination,NA,Hair,Both,Gender neutral,Female,22 SCGN34,Personal
QPQGY6516P,SCGN34,Urination,NA,Toilet paper,Right,Gender neutral,Female,22 SCGN34,Cubicle
QPQGY6516P,SCGN34,Urination,NA,Toilet paper,Both,Gender neutral,Female,22 SCGN34,Cubicle
QPQGY6516P,SCGN34,Urination,NA,Clothing,Both,Gender neutral,Female,22 SCGN34,Personal
QPQGY6516P,SCGN34,Urination,NA,Flush button,Right,Gender neutral,Female,22 SCGN34,Cubicle
QPQGY6516P,SCGN34,Urination,NA,Tap,Right,Gender neutral,Female,22 SCGN34,Hygiene
QPQGY6516P,SCGN34,Urination,NA,Tap,Right,Gender neutral,Female,22 SCGN34,Hygiene
QPQGY6516P,SCGN34,Urination,NA,Soap dispenser,Right,Gender neutral,Female,22 SCGN34,Hygiene
QPQGY6516P,SCGN34,Urination,NA,Tap,Left,Gender neutral,Female,22 SCGN34,Hygiene
QPQGY6516P,SCGN34,Urination,NA,Tap,Right,Gender neutral,Female,22 SCGN34,Hygiene
QPQGY6516P,SCGN34,Urination,NA,Clothing,Both,Gender neutral,Female,22 SCGN34,Personal
QPQGY6516P,SCGN34,Urination,NA,Hair,Both,Gender neutral,Female,22 SCGN34,Personal
QPQGY6516P,SCGN34,Urination,NA,Door lock,Left,Gender neutral,Female,22 SCGN34,Door
QPQGY6516P,SCGN34,Urination,NA,Cubicle door handle inside,Right,Gender neutral,Female,22 SCGN34,CubicleOUT
QPQGY6516P,SCGN34,Urination,NA,Door handle inside,Right,Gender neutral,Female,22 SCGN34,Exit
RZIYE2941F,SCGN34,Defecation,NA,Door handle outside,Left,Gender neutral,Female,23 SCGN34,Entry
RZIYE2941F,SCGN34,Defecation,NA,Cubicle door handle outside,Right,Gender neutral,Female,23 SCGN34,CubicleIN
RZIYE2941F,SCGN34,Defecation,NA,Cubicle door handle inside,Right,Gender neutral,Female,23 SCGN34,CubicleOUT
RZIYE2941F,SCGN34,Defecation,NA,Door lock,Right,Gender neutral,Female,23 SCGN34,Door
RZIYE2941F,SCGN34,Defecation,NA,Bag,Right,Gender neutral,Female,23 SCGN34,Personal
RZIYE2941F,SCGN34,Defecation,NA,Bag,Left,Gender neutral,Female,23 SCGN34,Personal
RZIYE2941F,SCGN34,Defecation,NA,Clothing,Both,Gender neutral,Female,23 SCGN34,Personal
RZIYE2941F,SCGN34,Defecation,NA,Hair,Both,Gender neutral,Female,23 SCGN34,Personal
RZIYE2941F,SCGN34,Defecation,NA,Bag,Both,Gender neutral,Female,23 SCGN34,Personal
RZIYE2941F,SCGN34,Defecation,NA,Phone,Left,Gender neutral,Female,23 SCGN34,Personal
RZIYE2941F,SCGN34,Defecation,NA,Phone,Right,Gender neutral,Female,23 SCGN34,Personal
RZIYE2941F,SCGN34,Defecation,NA,Clothing,Left,Gender neutral,Female,23 SCGN34,Personal
RZIYE2941F,SCGN34,Defecation,NA,Toilet paper,Both,Gender neutral,Female,23 SCGN34,Cubicle
RZIYE2941F,SCGN34,Defecation,NA,Clothing,Both,Gender neutral,Female,23 SCGN34,Personal
RZIYE2941F,SCGN34,Defecation,NA,Hair,Left,Gender neutral,Female,23 SCGN34,Personal
RZIYE2941F,SCGN34,Defecation,NA,Toilet paper,Both,Gender neutral,Female,23 SCGN34,Cubicle
RZIYE2941F,SCGN34,Defecation,NA,Hair,Left,Gender neutral,Female,23 SCGN34,Personal
RZIYE2941F,SCGN34,Defecation,NA,Toilet paper,Both,Gender neutral,Female,23 SCGN34,Cubicle
RZIYE2941F,SCGN34,Defecation,NA,Soap dispenser,Right,Gender neutral,Female,23 SCGN34,Hygiene
RZIYE2941F,SCGN34,Defecation,NA,Tap,Left,Gender neutral,Female,23 SCGN34,Hygiene
RZIYE2941F,SCGN34,Defecation,NA,Clothing,Right,Gender neutral,Female,23 SCGN34,Personal
RZIYE2941F,SCGN34,Defecation,NA,Tap,Right,Gender neutral,Female,23 SCGN34,Hygiene
RZIYE2941F,SCGN34,Defecation,NA,Soap dispenser,Right,Gender neutral,Female,23 SCGN34,Hygiene
RZIYE2941F,SCGN34,Defecation,NA,Tap,Left,Gender neutral,Female,23 SCGN34,Hygiene
RZIYE2941F,SCGN34,Defecation,NA,Tap,Left,Gender neutral,Female,23 SCGN34,Hygiene
RZIYE2941F,SCGN34,Defecation,NA,Bag,Both,Gender neutral,Female,23 SCGN34,Personal
RZIYE2941F,SCGN34,Defecation,NA,Door lock,Left,Gender neutral,Female,23 SCGN34,Door
RZIYE2941F,SCGN34,Defecation,NA,Cubicle door handle inside,Left,Gender neutral,Female,23 SCGN34,CubicleOUT
RZIYE2941F,SCGN34,Defecation,NA,Door handle inside,Right,Gender neutral,Female,23 SCGN34,Exit
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Door handle outside,Left,Gender neutral,Female,24 SCGN34,Entry
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Cubicle door handle outside,Right,Gender neutral,Female,24 SCGN34,CubicleIN
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Cubicle door handle inside,Right,Gender neutral,Female,24 SCGN34,CubicleOUT
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Door lock,Right,Gender neutral,Female,24 SCGN34,Door
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Bag,Right,Gender neutral,Female,24 SCGN34,Personal
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Hair,Both,Gender neutral,Female,24 SCGN34,Personal
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Bag,Both,Gender neutral,Female,24 SCGN34,Personal
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Menstrual product,Both,Gender neutral,Female,24 SCGN34,MHM
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Bag,Left,Gender neutral,Female,24 SCGN34,Personal
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Hair,Both,Gender neutral,Female,24 SCGN34,Personal
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Toilet paper,Both,Gender neutral,Female,24 SCGN34,Cubicle
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Clothing,Both,Gender neutral,Female,24 SCGN34,Personal
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Skin,Right,Gender neutral,Female,24 SCGN34,Personal
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Hair,Left,Gender neutral,Female,24 SCGN34,Personal
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Menstrual product,Both,Gender neutral,Female,24 SCGN34,MHM
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Tap,Right,Gender neutral,Female,24 SCGN34,Hygiene
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Tap,Right,Gender neutral,Female,24 SCGN34,Hygiene
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Tap,Left,Gender neutral,Female,24 SCGN34,Hygiene
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Tap,Left,Gender neutral,Female,24 SCGN34,Hygiene
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Menstrual product,Right,Gender neutral,Female,24 SCGN34,MHM
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Menstrual product,Both,Gender neutral,Female,24 SCGN34,MHM
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Clothing,Right,Gender neutral,Female,24 SCGN34,Personal
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Skin,Right,Gender neutral,Female,24 SCGN34,Personal
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Clothing,Both,Gender neutral,Female,24 SCGN34,Personal
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Hair,Left,Gender neutral,Female,24 SCGN34,Personal
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Clothing,Both,Gender neutral,Female,24 SCGN34,Personal
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Flush button,Right,Gender neutral,Female,24 SCGN34,Cubicle
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Tap,Left,Gender neutral,Female,24 SCGN34,Hygiene
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Soap dispenser,Right,Gender neutral,Female,24 SCGN34,Hygiene
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Tap,Left,Gender neutral,Female,24 SCGN34,Hygiene
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Tap,Right,Gender neutral,Female,24 SCGN34,Hygiene
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Tap,Left,Gender neutral,Female,24 SCGN34,Hygiene
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Tap,Left,Gender neutral,Female,24 SCGN34,Hygiene
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Bag,Both,Gender neutral,Female,24 SCGN34,Personal
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Clothing,Both,Gender neutral,Female,24 SCGN34,Personal
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Hair,Both,Gender neutral,Female,24 SCGN34,Personal
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Bag,Both,Gender neutral,Female,24 SCGN34,Personal
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Door lock,Left,Gender neutral,Female,24 SCGN34,Door
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Cubicle door handle inside,Left,Gender neutral,Female,24 SCGN34,CubicleOUT
QPKQP9473Z,SCGN34,MHM,Menstrual cup,Door handle inside,Left,Gender neutral,Female,24 SCGN34,Exit
MZKSN3800V,SCGN44,Urination,NA,Door handle outside,Right,Gender neutral,Female,35 SCGN44,Entry
MZKSN3800V,SCGN44,Urination,NA,Cubicle door handle outside,Right,Gender neutral,Female,35 SCGN44,CubicleIN
MZKSN3800V,SCGN44,Urination,NA,Cubicle door handle inside,Right,Gender neutral,Female,35 SCGN44,CubicleOUT
MZKSN3800V,SCGN44,Urination,NA,Bottle,Left,Gender neutral,Female,35 SCGN44,Personal
MZKSN3800V,SCGN44,Urination,NA,Tap,Right,Gender neutral,Female,35 SCGN44,Hygiene
MZKSN3800V,SCGN44,Urination,NA,Clothing,Both,Gender neutral,Female,35 SCGN44,Personal
MZKSN3800V,SCGN44,Urination,NA,Bottle,Both,Gender neutral,Female,35 SCGN44,Personal
MZKSN3800V,SCGN44,Urination,NA,Clothing,Right,Gender neutral,Female,35 SCGN44,Personal
MZKSN3800V,SCGN44,Urination,NA,Toilet paper,Right,Gender neutral,Female,35 SCGN44,Cubicle
MZKSN3800V,SCGN44,Urination,NA,Bin outside the cubicle,Left,Gender neutral,Female,35 SCGN44,Hygiene
MZKSN3800V,SCGN44,Urination,NA,Toilet paper,Right,Gender neutral,Female,35 SCGN44,Cubicle
MZKSN3800V,SCGN44,Urination,NA,Toilet paper,Both,Gender neutral,Female,35 SCGN44,Cubicle
MZKSN3800V,SCGN44,Urination,NA,Bottle,Both,Gender neutral,Female,35 SCGN44,Personal
MZKSN3800V,SCGN44,Urination,NA,Bin outside the cubicle,Left,Gender neutral,Female,35 SCGN44,Hygiene
MZKSN3800V,SCGN44,Urination,NA,Clothing,Both,Gender neutral,Female,35 SCGN44,Personal
MZKSN3800V,SCGN44,Urination,NA,Bottle,Left,Gender neutral,Female,35 SCGN44,Personal
MZKSN3800V,SCGN44,Urination,NA,Tap,Right,Gender neutral,Female,35 SCGN44,Hygiene
MZKSN3800V,SCGN44,Urination,NA,Tap,Right,Gender neutral,Female,35 SCGN44,Hygiene
MZKSN3800V,SCGN44,Urination,NA,Bottle,Right,Gender neutral,Female,35 SCGN44,Personal
MZKSN3800V,SCGN44,Urination,NA,Cubicle door handle inside,Left,Gender neutral,Female,35 SCGN44,CubicleOUT
MZKSN3800V,SCGN44,Urination,NA,Door handle inside,Left,Gender neutral,Female,35 SCGN44,Exit
MHNQS9049I,SCGN44,Defecation,NA,Door handle outside,Right,Gender neutral,Female,36 SCGN44,Entry
