ExperimentID,ParticipantID,Activity,Activity_Sub_Type,Surface,Hand,Toilet_type,Sex,ID,SurfaceCategories
DLOKN7118K,SCGN45,Defecation,NA,Clothing,Left,Gender neutral,Female,6 SCGN45,Personal
DLOKN7118K,SCGN45,Defecation,NA,Toilet paper,Right,Gender neutral,Female,6 SCGN45,Cubicle
DLOKN7118K,SCGN45,Defecation,NA,Toilet paper,Left,Gender neutral,Female,6 SCGN45,Cubicle
DLOKN7118K,SCGN45,Defecation,NA,Flush button,Right,Gender neutral,Female,6 SCGN45,Cubicle
DLOKN7118K,SCGN45,Defecation,NA,Clothing,Left,Gender neutral,Female,6 SCGN45,Personal
DLOKN7118K,SCGN45,Defecation,NA,Tap,Right,Gender neutral,Female,6 SCGN45,Hygiene
DLOKN7118K,SCGN45,Defecation,NA,Tap,Right,Gender neutral,Female,6 SCGN45,Hygiene
DLOKN7118K,SCGN45,Defecation,NA,Soap dispenser,Right,Gender neutral,Female,6 SCGN45,Hygiene
DLOKN7118K,SCGN45,Defecation,NA,Tap,Right,Gender neutral,Female,6 SCGN45,Hygiene
DLOKN7118K,SCGN45,Defecation,NA,Tap,Right,Gender neutral,Female,6 SCGN45,Hygiene
DLOKN7118K,SCGN45,Defecation,NA,Clothing,Right,Gender neutral,Female,6 SCGN45,Personal
DLOKN7118K,SCGN45,Defecation,NA,Door lock,Left,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Cubicle door handle inside,Left,Gender neutral,Female,6 SCGN45,Cubicle
DLOKN7118K,SCGN45,Defecation,NA,Door handle inside,Left,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
DLOKN7118K,SCGN45,Defecation,NA,Exit,NA,Gender neutral,Female,6 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Door handle outside,Right,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Cubicle door handle outside,Right,Gender neutral,Female,7 SCGN45,Cubicle
BHDEJ9157M,SCGN45,MHM,tampons,Cubicle door handle inside,Right,Gender neutral,Female,7 SCGN45,Cubicle
BHDEJ9157M,SCGN45,MHM,tampons,Door lock,Right,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Phone,Left,Gender neutral,Female,7 SCGN45,Personal
BHDEJ9157M,SCGN45,MHM,tampons,Clothing,Left,Gender neutral,Female,7 SCGN45,Personal
BHDEJ9157M,SCGN45,MHM,tampons,Toilet paper,Right,Gender neutral,Female,7 SCGN45,Cubicle
BHDEJ9157M,SCGN45,MHM,tampons,Toilet paper,Left,Gender neutral,Female,7 SCGN45,Cubicle
BHDEJ9157M,SCGN45,MHM,tampons,Toilet paper,Right,Gender neutral,Female,7 SCGN45,Cubicle
BHDEJ9157M,SCGN45,MHM,tampons,Clothing,Both,Gender neutral,Female,7 SCGN45,Personal
BHDEJ9157M,SCGN45,MHM,tampons,Tampon,Both,Gender neutral,Female,7 SCGN45,MHM
BHDEJ9157M,SCGN45,MHM,tampons,Skin,Right,Gender neutral,Female,7 SCGN45,Personal
BHDEJ9157M,SCGN45,MHM,tampons,Tampon,Both,Gender neutral,Female,7 SCGN45,MHM
BHDEJ9157M,SCGN45,MHM,tampons,Bin outside the cubicle,Right,Gender neutral,Female,7 SCGN45,Hygiene
BHDEJ9157M,SCGN45,MHM,tampons,Clothing,Both,Gender neutral,Female,7 SCGN45,Personal
BHDEJ9157M,SCGN45,MHM,tampons,Flush button,Right,Gender neutral,Female,7 SCGN45,Cubicle
BHDEJ9157M,SCGN45,MHM,tampons,Tap,Right,Gender neutral,Female,7 SCGN45,Hygiene
BHDEJ9157M,SCGN45,MHM,tampons,Tap,Right,Gender neutral,Female,7 SCGN45,Hygiene
BHDEJ9157M,SCGN45,MHM,tampons,Soap dispenser,Right,Gender neutral,Female,7 SCGN45,Hygiene
BHDEJ9157M,SCGN45,MHM,tampons,Tap,Right,Gender neutral,Female,7 SCGN45,Hygiene
BHDEJ9157M,SCGN45,MHM,tampons,Tap,Right,Gender neutral,Female,7 SCGN45,Hygiene
BHDEJ9157M,SCGN45,MHM,tampons,Phone,Right,Gender neutral,Female,7 SCGN45,Personal
BHDEJ9157M,SCGN45,MHM,tampons,Clothing,Right,Gender neutral,Female,7 SCGN45,Personal
BHDEJ9157M,SCGN45,MHM,tampons,Door lock,Left,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Cubicle door handle inside,Left,Gender neutral,Female,7 SCGN45,Cubicle
BHDEJ9157M,SCGN45,MHM,tampons,Cubicle door handle outside,Left,Gender neutral,Female,7 SCGN45,Cubicle
BHDEJ9157M,SCGN45,MHM,tampons,Door handle inside,Left,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
BHDEJ9157M,SCGN45,MHM,tampons,Exit,NA,Gender neutral,Female,7 SCGN45,Door
ZIASC8807S,SCGN46,Urination,NA,Door handle outside,Left,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Cubicle door handle outside,Right,Gender neutral,Male,28 SCGN46,Cubicle
ZIASC8807S,SCGN46,Urination,NA,Cubicle door handle inside,Left,Gender neutral,Male,28 SCGN46,Cubicle
ZIASC8807S,SCGN46,Urination,NA,Toilet paper,Right,Gender neutral,Male,28 SCGN46,Cubicle
ZIASC8807S,SCGN46,Urination,NA,Toilet paper,Both,Gender neutral,Male,28 SCGN46,Cubicle
ZIASC8807S,SCGN46,Urination,NA,Clothing,Both,Gender neutral,Male,28 SCGN46,Personal
ZIASC8807S,SCGN46,Urination,NA,Skin,Both,Gender neutral,Male,28 SCGN46,Personal
ZIASC8807S,SCGN46,Urination,NA,Clothing,Both,Gender neutral,Male,28 SCGN46,Personal
ZIASC8807S,SCGN46,Urination,NA,Toilet paper,Right,Gender neutral,Male,28 SCGN46,Cubicle
ZIASC8807S,SCGN46,Urination,NA,Toilet paper,Both,Gender neutral,Male,28 SCGN46,Cubicle
ZIASC8807S,SCGN46,Urination,NA,Flush button,Right,Gender neutral,Male,28 SCGN46,Cubicle
ZIASC8807S,SCGN46,Urination,NA,Tap,Right,Gender neutral,Male,28 SCGN46,Hygiene
ZIASC8807S,SCGN46,Urination,NA,Soap dispenser,Right,Gender neutral,Male,28 SCGN46,Hygiene
ZIASC8807S,SCGN46,Urination,NA,Tap,Right,Gender neutral,Male,28 SCGN46,Hygiene
ZIASC8807S,SCGN46,Urination,NA,Door handle inside,Left,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
ZIASC8807S,SCGN46,Urination,NA,Exit,NA,Gender neutral,Male,28 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Door handle outside,Right,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Cubicle door handle outside,Right,Gender neutral,Male,29 SCGN46,Cubicle
MPVEO3968A,SCGN46,Defecation,NA,Clothing,Both,Gender neutral,Male,29 SCGN46,Personal
MPVEO3968A,SCGN46,Defecation,NA,Skin,Right,Gender neutral,Male,29 SCGN46,Personal
MPVEO3968A,SCGN46,Defecation,NA,Toilet paper,Both,Gender neutral,Male,29 SCGN46,Cubicle
MPVEO3968A,SCGN46,Defecation,NA,Toilet surface,Both,Gender neutral,Male,29 SCGN46,Cubicle
MPVEO3968A,SCGN46,Defecation,NA,Toilet paper,Both,Gender neutral,Male,29 SCGN46,Cubicle
MPVEO3968A,SCGN46,Defecation,NA,Toilet paper,Both,Gender neutral,Male,29 SCGN46,Cubicle
MPVEO3968A,SCGN46,Defecation,NA,Toilet paper,Both,Gender neutral,Male,29 SCGN46,Cubicle
MPVEO3968A,SCGN46,Defecation,NA,Clothing,Right,Gender neutral,Male,29 SCGN46,Personal
MPVEO3968A,SCGN46,Defecation,NA,Phone,Right,Gender neutral,Male,29 SCGN46,Personal
MPVEO3968A,SCGN46,Defecation,NA,Phone,Both,Gender neutral,Male,29 SCGN46,Personal
MPVEO3968A,SCGN46,Defecation,NA,Phone,Right,Gender neutral,Male,29 SCGN46,Personal
MPVEO3968A,SCGN46,Defecation,NA,Clothing,Both,Gender neutral,Male,29 SCGN46,Personal
MPVEO3968A,SCGN46,Defecation,NA,Toilet paper,Both,Gender neutral,Male,29 SCGN46,Cubicle
MPVEO3968A,SCGN46,Defecation,NA,Skin,Right,Gender neutral,Male,29 SCGN46,Personal
MPVEO3968A,SCGN46,Defecation,NA,Toilet paper,Right,Gender neutral,Male,29 SCGN46,Cubicle
MPVEO3968A,SCGN46,Defecation,NA,Toilet paper,Both,Gender neutral,Male,29 SCGN46,Cubicle
MPVEO3968A,SCGN46,Defecation,NA,Skin,Right,Gender neutral,Male,29 SCGN46,Personal
MPVEO3968A,SCGN46,Defecation,NA,Toilet paper,Right,Gender neutral,Male,29 SCGN46,Cubicle
MPVEO3968A,SCGN46,Defecation,NA,Toilet paper,Right,Gender neutral,Male,29 SCGN46,Cubicle
MPVEO3968A,SCGN46,Defecation,NA,Flush button,Right,Gender neutral,Male,29 SCGN46,Cubicle
MPVEO3968A,SCGN46,Defecation,NA,Tap,Left,Gender neutral,Male,29 SCGN46,Hygiene
MPVEO3968A,SCGN46,Defecation,NA,Soap dispenser,Right,Gender neutral,Male,29 SCGN46,Hygiene
MPVEO3968A,SCGN46,Defecation,NA,Soap dispenser,Right,Gender neutral,Male,29 SCGN46,Hygiene
MPVEO3968A,SCGN46,Defecation,NA,Tap,Left,Gender neutral,Male,29 SCGN46,Hygiene
MPVEO3968A,SCGN46,Defecation,NA,Flush button,Right,Gender neutral,Male,29 SCGN46,Cubicle
MPVEO3968A,SCGN46,Defecation,NA,Tap,Left,Gender neutral,Male,29 SCGN46,Hygiene
MPVEO3968A,SCGN46,Defecation,NA,Soap dispenser,Right,Gender neutral,Male,29 SCGN46,Hygiene
MPVEO3968A,SCGN46,Defecation,NA,Tap,Right,Gender neutral,Male,29 SCGN46,Hygiene
MPVEO3968A,SCGN46,Defecation,NA,Door handle inside,Left,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
MPVEO3968A,SCGN46,Defecation,NA,Exit,NA,Gender neutral,Male,29 SCGN46,Door
SXNZK2286Y,SCGN47,Urination,NA,Door handle outside,Left,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Cubicle door handle outside,Right,Gender neutral,Male,38 SCGN47,Cubicle
SXNZK2286Y,SCGN47,Urination,NA,Cubicle door handle inside,Left,Gender neutral,Male,38 SCGN47,Cubicle
SXNZK2286Y,SCGN47,Urination,NA,Clothing,Both,Gender neutral,Male,38 SCGN47,Personal
SXNZK2286Y,SCGN47,Urination,NA,Skin,Right,Gender neutral,Male,38 SCGN47,Personal
SXNZK2286Y,SCGN47,Urination,NA,Toilet paper,Right,Gender neutral,Male,38 SCGN47,Cubicle
SXNZK2286Y,SCGN47,Urination,NA,Toilet paper,Both,Gender neutral,Male,38 SCGN47,Cubicle
SXNZK2286Y,SCGN47,Urination,NA,Clothing,Both,Gender neutral,Male,38 SCGN47,Personal
SXNZK2286Y,SCGN47,Urination,NA,Flush button,Right,Gender neutral,Male,38 SCGN47,Cubicle
SXNZK2286Y,SCGN47,Urination,NA,Tap,Left,Gender neutral,Male,38 SCGN47,Hygiene
SXNZK2286Y,SCGN47,Urination,NA,Tap,Left,Gender neutral,Male,38 SCGN47,Hygiene
SXNZK2286Y,SCGN47,Urination,NA,Soap dispenser,Right,Gender neutral,Male,38 SCGN47,Hygiene
SXNZK2286Y,SCGN47,Urination,NA,Tap,Left,Gender neutral,Male,38 SCGN47,Hygiene
SXNZK2286Y,SCGN47,Urination,NA,Cubicle door handle inside,Left,Gender neutral,Male,38 SCGN47,Cubicle
SXNZK2286Y,SCGN47,Urination,NA,Door handle inside,Left,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Exit,NA,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Exit,NA,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Exit,NA,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Exit,NA,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Exit,NA,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Exit,NA,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Exit,NA,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Exit,NA,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Exit,NA,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Exit,NA,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Exit,NA,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Exit,NA,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Exit,NA,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Exit,NA,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Exit,NA,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Exit,NA,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Exit,NA,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Exit,NA,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Exit,NA,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Exit,NA,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Exit,NA,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Exit,NA,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Exit,NA,Gender neutral,Male,38 SCGN47,Door
SXNZK2286Y,SCGN47,Urination,NA,Exit,NA,Gender neutral,Male,38 SCGN47,Door
